paragrafos,produto,tipo,classe,similaridade
Arbitragem ,LF,ESCRITURA ,direito_de_preferencia,0.9577704209353393
"Sem prejuízo da execução das Letras Financeiras ou deste Instrumento de Emissão, que ocorrerá em juízo, toda e qualquer controvérsia não resolvida amigavelmente (“Controvérsia”) será obrigatória, exclusiva e definitivamente resolvida por meio de arbitragem, a ser instituída e processada de acordo com o Regulamento do Centro de Arbitragem da Câmara de Comércio Brasil-Canadá por 3 (três) árbitros, indicados de acordo com citado regulamento (“Câmara”). A administração e o correto desenvolvimento do procedimento arbitral caberão à Câmara. O procedimento arbitral terá: (i) lugar na cidade de São Paulo, Estado de São Paulo, local onde deverá ser proferida a sentença arbitral; (ii) como idioma oficial o Português; e (iii) como lei aplicável a da República Federativa do Brasil. O Emitente resolve que, para dirimir litígios, a Câmara deverá adotar primeiro as cláusulas deste Instrumento de Emissão e, na omissão, utilizará o disposto na legislação brasileira. No caso de conflito entre as normas, prevalecerá o previsto neste Instrumento de Emissão.",LF,ESCRITURA ,aquisicao_facultativa,0.9511804672623322
"A parte interessada em iniciar o procedimento de arbitragem notificará a Câmara sobre sua intenção de começar um procedimento de arbitragem e, ao mesmo tempo, notificará também a outra ou outras partes da Controvérsia, procedimento esse sujeito às normas da Câmara.",LF,ESCRITURA ,despesas,0.934627263306565
"A recusa, por qualquer das partes da Controvérsia, em celebrar o compromisso de arbitragem e/ou em estar vinculado pela decisão proferida na sentença de arbitragem será considerada uma violação às obrigações assumidas segundo este Instrumento de Emissão, e a arbitragem terá prosseguimento, mesmo à revelia da parte recusante.",LF,ESCRITURA ,atribuicoes_especificas,0.9168807142178335
"A sentença da arbitragem será pronunciada após a conclusão do procedimento, na cidade de São Paulo, Estado de São Paulo, segundo os requisitos da Lei nº 9.307, de 23 de setembro de 1996, conforme alterada (“Lei de Arbitragem Brasileira”). Exceto conforme previsto na lei acima mencionada ou no regulamento da Câmara, nenhum recurso será interposto contra a sentença de arbitragem, a qual terá, para as partes da Controvérsia, o valor de uma decisão final e inapelável.",LF,ESCRITURA ,autorizacoes,0.9409227421426197
"Não obstante as disposições estabelecidas acima, as partes da Controvérsia estão autorizadas a buscar, em juízo, no foro de São Paulo, Estado de São Paulo, (i) medidas cautelares (ou qualquer outro remédio legal que não possa ser obtido segundo a Lei de Arbitragem Brasileira, incluindo, entre outras, a proteção específica fornecida pelo artigo 497 do Código de Processo Civil, cuja concessão seja considerada essencial para o procedimento arbitral e a tutela de seus direitos; e (ii) a execução forçada de quantia líquida fundada neste Instrumento de Emissão. O Emitente reconhece que a necessidade de buscar qualquer medida cautelar junto a uma autoridade judicial competente não é incompatível com a escolha de uma corte de arbitragem, nem constituirá uma renúncia com relação à sua execução e/ou sujeição aos procedimentos de arbitragem.",LF,ESCRITURA ,resgate_antecipado,0.9575510561798122
"Os custos e despesas do procedimento de arbitragem, incluindo os honorários dos árbitros, serão pagos segundo proporção determinada no laudo.",LF,ESCRITURA ,despesas,0.9402549879939193
Assinatura Digital,LF,ESCRITURA ,assinatura_por_certificado_digital,0.9278928057056972
"Na forma do inciso X, do caput do artigo 3º e no artigo 18 da Lei nº 13.874, de 20 de setembro de 2019, no artigo 2º-A, da Lei nº 12.682, de 9 de julho de 2012, nos artigos 104 e 107, do Código Civil, o presente Instrumento de Emissão será considerado assinado, exigível e oponível entre as Partes e perante terceiros, independentemente da aposição de rubricas em cada página, desde que desde que as assinaturas sejam certificadas por entidade credenciada da ICP-Brasil. ",LF,ESCRITURA ,tratamento_tributario,0.95752581959906
"E por assim haverem ajustado, as Partes firmam o presente Instrumento de Emissão, em via eletrônica, na presença das testemunhas a seguir.",LF,ESCRITURA ,objeto_social,0.9587822891920754
[O restante da página foi intencionalmente deixado em branco],LF,ESCRITURA ,valor_total_da_emissao,0.9227543822704105
[As assinaturas seguem nas páginas seguintes],LF,ESCRITURA ,local_de_pagamento,0.9280988896581063
"Página de Assinatura 1/3 do “Instrumento Particular da 15ª (Décima Quinta) Emissão, para Distribuição Pública, Não Sujeita a Registro, de Letras Financeiras do Banco RCI Brasil S.A.”, celebrado em [data], entre o Banco RCI Brasil S.A. e a ",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9646962898776463
"Página de Assinatura 2/3 do “Instrumento Particular da 15ª (Décima Quinta) Emissão, para Distribuição Pública, Não Sujeita a Registro, de Letras Financeiras do Banco RCI Brasil S.A.”, celebrado em [data], entre o Banco RCI Brasil S.A. e a ",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9646962898776463
"Página de Assinatura 3/3 do “Instrumento Particular da 15ª (Décima Quinta) Emissão, para Distribuição Pública, Não Sujeita a Registro, de Letras Financeiras do Banco RCI Brasil S.A.”, celebrado em [data], entre o Banco RCI Brasil S.A. e a ",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9646962898776463
"ANEXO I - DECLARAÇÃO ACERCA DA EXISTÊNCIA DE OUTRAS EMISSÕES DE VALORES MOBILIÁRIOS, PÚBLICOS OU PRIVADOS, FEITAS PELO EMITENTE, POR SOCIEDADE COLIGADA, CONTROLADA, CONTROLADORA OU INTEGRANTE DO MESMO GRUPO DO EMITENTE EM QUE TENHA ATUADO COMO AGENTE DE LETRAS FINANCEIRAS NO PERÍODO ",LF,ESCRITURA ,quorum_de_deliberacao,0.9721560090709908
"[Nota Monteiro Rusu: Agente de Letras, incluir anexo]",LF,ESCRITURA ,definições,0.9105395447074462
"INSTRUMENTO PARTICULAR DA [1]ª ([PRIMEIRA]) EMISSÃO PARA DISTRIBUIÇÃO PÚBLICA DE LETRAS FINANCEIRAS, NÃO SUJEITA A REGISTRO, DO ",LF,ESCRITURA ,classificacao_de_risco,0.9264556923614785
"INSTRUMENTO PARTICULAR DA [1]ª ([PRIMEIRA]) EMISSÃO PARA DISTRIBUIÇÃO PÚBLICA DE LETRAS FINANCEIRAS, NÃO SUJEITA A REGISTRO, DO BANCOSEGURO S.A.",LF,ESCRITURA ,classificacao_de_risco,0.9264556923614785
"bancoSEGURO s.a., instituição financeira, com sede na cidade de [•], estado de [•], na [•], CEP [•], inscrita no Cadastro Nacional de Pessoas Jurídicas do Ministério da Fazenda (“CNPJ/MF”) sob o nº [•], neste ato representada na forma do seu estatuto social (“Emitente”); e [Nota Machado Meyer: A ser preenchido quando do recebimento dos documentos societários. Companhia, favor preencher qualificação.]",LF,ESCRITURA ,quorum_de_instalacao,0.9689171589465116
"OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIARIOS S.A., instituição financeira com filial na cidade de São Paulo, estado de São Paulo, na Rua Joaquim Floriano nº 1.052, 13º andar, Itaim Bibi, CEP [•], inscrita no CNPJ/MF sob o nº 36.113.876/0004-34, neste ato representada nos termos de seu estatuto social, na qualidade de representante da comunhão dos titulares das Letras Financeiras (conforme abaixo definidas) (“Titulares de Letras Financeiras”), nos termos da regulamentação e legislação aplicáveis (“Agente de Letras Financeiras” ou “Agente de Letras”), ",LF,ESCRITURA ,agente_liquidante_e_escriturador,0.9993067685168585
"O presente Instrumento de Emissão é firmado com base no artigo [•], do Estatuto Social do Emitente e nas deliberações tomadas em [reunião do conselho de administração/assembleia geral extraordinária/reunião da diretoria] do Emitente, realizada em [•] de [•] de 2024, devidamente registrada na JUCE[•], em [•] de [•] de 2024, sob o n. [•], na qual (i) foi aprovada a realização da Emissão e da Oferta; e (ii) a diretoria do Emitente foi autorizada a: (a) celebrar todos os documentos e praticar todos os atos necessários à efetivação das deliberações ali consubstanciadas, incluindo a celebração de todos os documentos necessários à concretização da Emissão e da Oferta, bem como seus eventuais aditamentos; (b) discutir, negociar e definir os termos e condições da Emissão e da Oferta não estabelecidos na referida reunião; (c) formalizar a contratação de instituições financeiras integrantes do sistema de distribuição de valores mobiliários (“Coordenadores”), sob regime de melhores esforços de distribuição, e demais prestadores de serviço necessários à implementação da Emissão e da Oferta, tais como o Escriturador (conforme abaixo definido), o Agente de Letras Financeiras, os assessores legais, a B3 S.A. – Brasil, Bolsa, Balcão (“B3”), a agência de rating, entre outros, podendo, para tanto, negociar e assinar os respectivos contratos de prestação de serviços; e (d) independentemente de qualquer aprovação, aditar os documentos da Oferta, incluindo este Instrumento de Emissão, conforme o caso, (d.1) em virtude da necessidade de atendimento de exigências da B3, da CVM, da ANBIMA – Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais (“ANBIMA”), do BACEN (conforme abaixo definido) ou em consequência de normas legais e/ou regulamentares; (d.2) para correção de erros grosseiros, tais como de digitação ou aritméticos; e/ou (d.3) para atualização dos dados cadastrais das Partes, tais como alteração na razão social, endereço e telefone, entre outros, se necessário (“Aprovação Societária”). ",LF,ESCRITURA ,autorizacoes,1.0000000000000002
"A ata da Aprovação Societária foi arquivada na Junta Comercial do Estado de São Paulo (“JUCESP”), em [•] de [•] de 2024, sob o no [•], e publicada no jornal “[•]” em [•] de [•] de 2024, com divulgação simultânea da sua íntegra na página do referido jornal na internet, com certificação digital da autenticidade do documento mantida na página própria emitida por autoridade certificadora credenciada no âmbito da Infraestrutura de Chaves Públicas Brasileiras (ICP-Brasil). [Nota Machado Meyer: Companhia, favor confirmar jornal de publicação.]",LF,ESCRITURA ,arquivamento_na_junta_comercial,0.9999999999999997
"Este Instrumento de Emissão e eventuais aditamentos serão registrados, pelo Emitente, no cartório de registro de títulos e documentos da sede das Partes, qual seja, na cidade de São Paulo, estado de São Paulo (“Cartório de Registro de Títulos e Documentos”), em até 5 (cinco) Dias Úteis (conforme abaixo definidos) contados da data da sua respectiva celebração. O Emitente se obriga a enviar ao Agente de Letras Financeiras (i) em até 5 (cinco) Dias Úteis contados da celebração deste Instrumento de Emissão ou de eventual aditamento, conforme o caso, cópia do protocolo para registro deste Instrumento de Emissão ou para averbação de eventual aditamento, conforme o caso, no Cartório de Registro de Títulos e Documentos, e (ii) 1 (uma) via original deste Instrumento de Emissão devidamente registrado, bem como de seus eventuais aditamentos devidamente averbados no Cartório de Registro de Títulos e Documentos, em até 2 (dois) Dias Úteis contados da data de obtenção do respectivo registro ou averbação. ",LF,ESCRITURA ,inscricao_desta_escritura_de_emissao_e_seus_eventuais_aditamentos,0.9993852228085999
